Link Text,Link Href,Date
PAM: Ruoka­lä­hettien oikeus­tilanne on hyvin epätyy­dyttävä,https://yle.fi/a/74-20075815,21.2.
Ohjel­moijaksi ilman opettajaa – Grit:lab kerää opiske­lijoita ympäri maailmaa Ahve­nanmaalle,https://yle.fi/a/74-20071347,21.2.
"Wolt-kuskit ovat yrittäjiä, eivät työnte­kijöitä – oikeus teki histo­rial­lisen linjauksen",https://yle.fi/a/74-20075754,21.2.
"Perin­teisistä passeista tulee lähes tarpeettomia, kun EU:n digi­lom­pakkoon tulevat sähköinen passi, ajokortti ja kunto­sa­likortti",https://yle.fi/a/74-20073971,21.2.
Terrafame aloittaa muutos­neu­vot­telut ja suunnittelee 75 henkilön vähennystä – tavoittelee 10 miljoonan euron vuosittaisia säästöjä,https://yle.fi/a/74-20075731,21.2.
Vanhojen omako­ti­ta­lojen hinnat painuivat viime vuonna – loppuvuonna kauppa vilkastui,https://yle.fi/a/74-20075659,21.2.
"Analyysi: Koulutus ei aina kannata, jos haluaa hyvän palkan – mutta yhdessä asiassa tulee iso ero",https://yle.fi/a/74-20074888,21.2.
"Pääkau­pun­ki­seudulla lopetti viime vuonna ennätysmäärä yrityksiä, arvioi Helsingin seudun kauppakamari",https://yle.fi/a/74-20075612,21.2.
Kuinka paljon muut ansaitsevat sinun tutkin­nollasi? Poikkeuk­sel­linen palkkakone paljastaa tienestit – ja monta yllätystä,https://yle.fi/a/74-20053544,21.2.
"Uudet luvut asunto­kaupasta: ostajia liikkeellä hyvin, mutta vain tietyillä alueilla – katso oman alueesi tilanne",https://yle.fi/a/74-20075362,20.2.
Pohjois-Savon elinkei­noe­lämän alkuviikko on ollut sysimusta – näin kaupunginjohtaja kommentoi irti­sa­no­mi­saaltoa,https://yle.fi/a/74-20075573,20.2.
Työttömien määrä nousi yli 33 000:lla vuoden takaisesta – ministeriö näkee käänteen parempaan olevan kuitenkin käsillä,https://yle.fi/a/74-20075466,20.2.
Pohjois-Savon hyvin­voin­tia­lueella jopa kymmentä terveys­keskusta- tai asemaa uhkaa lakkautus,https://yle.fi/a/74-20075405,20.2.
Finnveran myöntämä rahoitus laski Pohjois-Suomessa – korkeat korot kurittivat inves­tointeja ja omista­jan­vaih­doksia,https://yle.fi/a/74-20075481,20.2.
"Finnwatch selvitti, mihin äveriäät nyt muuttavat",https://yle.fi/a/74-20075469,20.2.
"Rakennuttaja uskoo jo asuntojen kysynnän piris­ty­miseen, vaikka tilastoissa alan toiveikkuus ei vielä näy",https://yle.fi/a/74-20074752,20.2.
Kokkola etsii lähes 20 miljoonan säästöjä: edessä voi olla palvelujen ja inves­tointien karsimista,https://yle.fi/a/74-20075426,20.2.
"Työttömien määrä nousi vuoden takaisesta 20 000:lla, kertoo Tilas­to­keskus",https://yle.fi/a/74-20075433,20.2.
Kesämökin omistajalle napsahti vesi­va­hingosta yli 8 500 euron lasku – vesi­lai­toksen mukaan laskutus vastaa sopimusta,https://yle.fi/a/74-20074841,19.2.
"Joensuussa säästö­listalla vuorostaan kirjastot, nuorisotilat ja suosittu kotie­läinpiha – päätös odottaa kaupun­ki­laisten palautetta kesäkuuhun",https://yle.fi/a/74-20075400,19.2.
Porotalouden kannattavuus parani – keskimäärin poro­ta­lous­yri­tykset jäivät kuitenkin tappiolle,https://yle.fi/a/74-20075359,19.2.
Venäjän valtionyhtiö vaatii vuosia sitten lakkau­tetulta Helsingin telak­kayhtiöltä miljoonia euroja,https://yle.fi/a/74-20075195,19.2.
Monella ei ole enää kunnolla varaa appel­sii­ni­mehuun - miksi aamiais­pöydän suosik­ki­juoman hinta nousi pilviin?,https://yle.fi/a/74-20075200,19.2.
Nintendo Switchin seuraaja julkais­taneen vasta vuonna 2025 – pelijätin osakkeet lähtivät sukeltamaan viivästyksen vuoksi,https://yle.fi/a/74-20075244,19.2.
"Alexander Puution kolumni: Suomessa synnytään valmiiseen pöytään, siitä minäkin nousen kiittämättä",https://yle.fi/a/74-20074373,19.2.
Valtio alkaa pian tukea jääkiek­ko­kentän kokoisten pienaukkojen hakkaamista metsiin,https://yle.fi/a/74-20074725,19.2.
"Hyvätuloinen, miten inflaatio iski sinuun? Kerro meille, teemme aiheesta uutista",https://yle.fi/a/74-20075177,18.2.
"Ihminen ei saa tippua parve­ke­kaiteen läpi, mutta miten tämä varmistetaan? Urakoitsijat tuskailevat nyt sääntö­vii­dakossa",https://yle.fi/a/74-20074845,18.2.
Koiraväen toiveet saattavat toteutua – tuplare­kis­te­röintiä yritetään purkaa,https://yle.fi/a/74-20075021,18.2.
Valtuutetut päättivät itselleen 20 miljoonan palkkiot ja valtio maksaa viulut – näin raha­mi­nis­teriö kommentoi,https://yle.fi/a/74-20074860,17.2.
"Työmarkkinat ovat jatkuvassa konfliktissa, eikä loppua näy, uskoo työmark­ki­noihin erikoistunut toimittaja",https://yle.fi/a/74-20075108,17.2.
Ruotsissa työelämän uudistukset on tehty ilman lakkoilua – tutkija kertoo syyt,https://yle.fi/a/74-20075012,17.2.
Neljä syytä Helsingin pörssin surkeudelle – ja pari toiveik­kuu­del­lekin,https://yle.fi/a/74-20075071,16.2.
Open AI:n uusi teko­ä­ly­työkalu tekee tekstistä videoita – katso hämmäs­tyt­tävän toden­tun­tuiset esimerkit,https://yle.fi/a/74-20074966,16.2.
Kolmen vai 11 miljardin euron edestä lisäsäästöjä ja veron­ki­ris­tyksiä? Tästä syystä jättisummat elävät villisti,https://yle.fi/a/74-20075051,16.2.
"EU sai Instagramin kertomaan, miksi näet tietyn mainoksen",https://yle.fi/a/74-20072079,16.2.
Stora Enson Oulun tehtaan uusi karton­kilinja sai ympä­ris­tö­luvan,https://yle.fi/a/74-20074965,16.2.
Oulujoen voima­lai­toksissa lakkoillaan tänään – Sähköliiton lakkotoimet siirtyivät pohjoiseen,https://yle.fi/a/74-20074917,16.2.
Susanna Hastin kolumni: Pakosta ja tosiasioista jankkaavat poliitikot ovat erkaantuneet ihmisten todel­li­suudesta,https://yle.fi/a/74-20071344,16.2.
Vaatteiden second hand -kaupasta paljastuukin ongelma – hyvät vaikutukset pahimmillaan kumoutuvat,https://yle.fi/a/74-20073938,16.2.
Xbox-pomo vahvistaa: Neljä aiemmin Xbox-konsolille yksi­noi­keudella julkaistua peliä päätymässä myös kilpai­lijoille,https://yle.fi/a/74-20074908,16.2.
Sähkö riitti hyvin lakoista huolimatta – lauha sää ja suljetut teolli­suus­lai­tokset pelastivat sähkö­laskulta,https://yle.fi/a/74-20074844,15.2.
"Analyysi: Japanissa ollaan maansa myyneitä, kun Saksan talous ohitti Japanin – miksi näin kävi, kysyvät japanilaiset",https://yle.fi/a/74-20074872,15.2.
IKH aloitti muutos­neu­vot­telut: irti­sa­no­minen uhkaa enimmillään 40 työntekijää,https://yle.fi/a/74-20074870,15.2.
Talous­asian­tun­tijat ihmettelevät hallituksen päätöstä: ”Veroasteen aleneminen ei tunnu nyt kovin sopivalta”,https://yle.fi/a/74-20074828,15.2.
Mikkelin taloudessa yllä­tyskäänne – SDP:n Jarno Strengell ehdottaa jättimäisen energiayh­tiö­kaupan perumista,https://yle.fi/a/74-20074803,15.2.
Nämä ihmiset menivät lakosta huolimatta töihin: ”On ollut muutenkin paljon sairas­pois­saoloja”,https://yle.fi/a/74-20074576,15.2.
Ykkösaamun vieraana on Teolli­suus­liiton Riku Aalto – mitä haluat kysyä ay-johtajalta?,https://yle.fi/a/74-20074427,15.2.
Raken­nus­yhtiö Lehto hakeutuu yritys­sa­nee­raukseen,https://yle.fi/a/74-20074759,15.2.
"Uusi ennuste: Näin asuntojen hinnat ja vuokrat kehittyvät tänä vuonna suurissa kaupungeissa, katso listat",https://yle.fi/a/74-20074663,15.2.
"Japani putosi maailman neljänneksi suurimmaksi taloudeksi – edellä USA, Kiina ja nyt Saksa",https://yle.fi/a/74-20074719,15.2.
Yle seuraa tulospäivää,https://yle.fi/a/74-20074713,15.2.
Tähän työpaikkaan pääsee perus­kou­lu­pohjalta ja ilman suomen kielen taitoa,https://yle.fi/a/74-20074538,15.2.
Hyvin­voin­tialueilla on alle kolme vuotta aikaa rempata talous kuntoon,https://yle.fi/a/74-20074642,14.2.
"Mikkelissä saa taas äänestää inves­toin­ti­kohteita: tarjolla ongin­ta­lai­turia, BMX-rataa ja jouluvaloja",https://yle.fi/a/74-20074639,14.2.
"Bensan hinta laskee, päästöt joutuvat aivan uudelle uralle – halli­tus­oh­jelman vaikutukset vihdoin laskettu",https://yle.fi/a/74-20074403,14.2.
"Supercellin edellisestä pelistä on jo vuosia, mutta nyt teossa on uusia – Yhtiö takoo yhä käsit­tä­mätöntä tulosta",https://yle.fi/a/74-20074541,14.2.
Hopeakaivos Sotkamo Silverin tulos nousi posi­tii­viseksi,https://yle.fi/a/74-20074540,14.2.
"Tässä alueval­tuus­tojen kulut ja tuet – ”Törkeän paljon”, sanoo jopa valtuutettu itse",https://yle.fi/a/74-20073090,14.2.
Kempower paransi tulostaan selvästi viime vuonna,https://yle.fi/a/74-20074516,14.2.
Raision toimi­tus­johtaja jättää konsernin,https://yle.fi/a/74-20074529,14.2.
Yle seurasi tulospäivää: Supercellin tulos laski toista vuotta peräkkäin,https://yle.fi/a/74-20074527,14.2.
"Suomen suurin seurakunta kasvaa entisestään, jos neljä naapuria liittyy mukaan",https://yle.fi/a/74-20073600,14.2.
"Kasvis­ruo­ka­valio oli kollegoille liikaa – metallialan ammat­ti­laiset kertovat, miksi eivät halua mennä töihin",https://yle.fi/a/74-20073442,14.2.
Vastuul­li­suus­vaa­ti­mukset saavat suomalaiset suury­ri­tykset vaihtamaan alihank­ki­joitaan,https://yle.fi/a/74-20074494,14.2.
Kajaanin kaupunki aloittaa koko henkilöstöä koskevat yt-neuvottelut,https://yle.fi/a/74-20074474,13.2.
Yritysten tule­vai­suu­den­nä­kymät ovat keski­määräistä myöntei­semmät Pohjois-Pohjanmaalla,https://yle.fi/a/74-20074459,13.2.
Kouvolan yritys­pal­ve­lu­talon toimi­tus­johtaja irti­sa­nottiin – näin hallituksen puheen­johtaja perustelee potkuja,https://yle.fi/a/74-20074453,13.2.
"Teetkö useampaa kuin yhtä työtä? Kerro meille, teemme juttua",https://yle.fi/a/74-20074406,13.2.
Yritysten tämän viikon lakkolasku kasvaa lähelle 400 miljoonaa – työnte­ki­jäpuoli epäilee laskelmia,https://yle.fi/a/74-20074379,13.2.
Kemppi aloittaa muutos­neu­vot­telut,https://yle.fi/a/74-20074378,13.2.
"Luonnon köyhtyminen uhkaa taloutta, terveyttä, huolto­varmuutta ja yhteiskunnan vakautta –  ”Vapaa­eh­toisuus ei riitä”, sanoo yli 40 tutkijaa",https://yle.fi/a/74-20074109,13.2.
"Etelä-Savon yritykset tarvitsevat rahoitusta, mutta korot estävät sen hankkimisen",https://yle.fi/a/74-20074280,13.2.
Kysely: Pitkä­ai­kais­sairaista puolet kärsii myös talous­on­gelmista – moni tinkii hoidostaan lääkkeiden hinnan takia,https://yle.fi/a/74-20074197,13.2.
"Tästä kunnasta ropisi Suomen isopro­sent­tisin äänipotti Haavistolle, joka kävi tapaamassa asukkaita – Stubbia ei näkynyt",https://yle.fi/a/74-20074174,12.2.
"Kolmen päivän lakko pakottaa marketit poikkeus­toimiin – riittääkö ruoka, tarvitseeko hamstrata? Näin vastaa kaupan pomo",https://yle.fi/a/74-20074193,12.2.
Piippo harkitsee lanka­tuo­tannon ulkois­tamista ja aloittaa henkilöstön muutos­neu­vot­telut,https://yle.fi/a/74-20074179,12.2.
"Asumistuki muuttuu huhtikuun alussa – kerro meille, miten leikkaukset vaikuttavat sinuun",https://yle.fi/a/74-20073976,11.2.
Analyysi: Miksi Stubb sallisi ydinaseet Suomessa – ja Haavisto ottaisi puhelun Putinilta? Älä usko tekoälyn vastauksia,https://yle.fi/a/74-20073902,10.2.
Talous­tut­kijat: Talous ei kestä useiden miljardien lisä­leik­kauksia – ruoan veronkorotus korvat­tavissa pieni­tu­loisille,https://yle.fi/a/74-20073946,10.2.
Luotto­luo­kittaja Fitch Ratings piti Suomen luotto­luo­ki­tuksen ennallaan,https://yle.fi/a/74-20073940,10.2.
"Iittalaa syytetään kopioinnista – tässä viisi ikimuistoista kiistaa siitä, kuka keksi idean ensimmäisenä",https://yle.fi/a/74-20073912,9.2.
"Suomen suurimmalla raken­nut­tajalla yli 1000 asuntoa myymättä – ”Asuntoja on aloitettu väärään aikaan”, sanoo analyytikko",https://yle.fi/a/74-20073877,9.2.
Suomeen tuli tänään sähköä Ruotsista ”kaapelit punaisena” – sähkön kulutus huippu­tasolla,https://yle.fi/a/74-20073834,9.2.
Löylykuriin tottuneille saksa­laisille suomalainen sauna on vapauttava kokemus: ”Kaikki on sallittua”,https://yle.fi/a/74-20072497,9.2.
Analyysi: Hyvästi Nokia? HMD ei onnistunut tilittämään rahaa sovitusti – seuraavaksi yhtiö rakentaa omaa tuote­merk­kiään,https://yle.fi/a/74-20072666,9.2.
"EK esittää uutta keinoa, jolla Suomeen saadaan inves­tointeja ulkomailta: yritykset vapau­tet­taisiin määräajaksi yhtei­sö­verosta",https://yle.fi/a/74-20073792,9.2.
"Monessa kodissa avataan nyt karuja sähkölaskuja ‒ suolaiseen hintaan on kaksi syytä, näin laskua voi siirtää",https://yle.fi/a/74-20073743,9.2.
Puukauppa piristyi alkuvuonna viime vuodesta,https://yle.fi/a/74-20073687,9.2.
Näin kalliiksi tuuli­voi­matuet ovat tulleet – vanhat sopimukset maksavat vielä pitkään,https://yle.fi/a/74-20072141,9.2.
Varhainen saneeraus voisi pelastaa yrityksen jo ennen kun kassan pohja häämöttää – harva on silti vielä turvautunut siihen,https://yle.fi/a/74-20072797,8.2.
"Boliden-konsernin liikevoitto laski, Kokkolan sinkki­tehtaan voitto kasvoi",https://yle.fi/a/74-20073654,8.2.
"Rakentajista yli viidesosa työttömänä tai lomau­tettuina, kertoo Raken­nusliitto",https://yle.fi/a/74-20073627,8.2.
Orimattila karsii henki­löstöään – irti­sa­no­misia korkeintaan 15 henki­lö­työvuotta,https://yle.fi/a/74-20073580,8.2.
Metsähakkuut pienenivät koronavuoden tasolle,https://yle.fi/a/74-20073568,8.2.
"Pohjois­mainen energiayhtiö Gasum laajentaa Riihimäen biokaa­su­laitosta – investointi on 7,5 miljoonaa euroa",https://yle.fi/a/74-20073566,8.2.
Lehto Groupin kolme tytäryhtiötä on asetettu konkurssiin,https://yle.fi/a/74-20073575,8.2.
"Outokummun loppuvuosi takkuili, Sammon tulos koheni – Yle seurasi tulospäivää",https://yle.fi/a/74-20073536,8.2.
Vetu­rin­kul­jet­tajien lakko keskeyttää juna­lii­kenteen ensi viikon maanantaina,https://yle.fi/a/74-20073546,8.2.
Pohteen vuoden 2023 alijäämä on 84 miljoonaan euroa – hyvin­voin­tia­lue­johtaja pitää tilannetta kohtuul­lisena,https://yle.fi/a/74-20073534,8.2.
Huippue­ko­no­mistilta painava viesti halli­tukselle,https://yle.fi/a/74-20073497,7.2.
"Asunto­ra­ken­ta­misen ahdinko syvenee, mutta muu rakentaminen porskuttelee vielä",https://yle.fi/a/74-20073457,7.2.
Pelas­tetaanko Suomen talous veron­ko­ro­tuksilla? Näin asiantun­tijat vastaavat,https://yle.fi/a/74-20073233,7.2.
Analyysi: Ovatko talous­tut­ki­mus­lai­tokset puolu­eel­lisia? Tästä on kyse isot mittasuhteet saaneessa kiistelyssä,https://yle.fi/a/74-20073454,7.2.
Raken­nus­liikkeen konkurssi voi yllättäen tuoda Inarin kunnalle jopa miljoonien säästöt,https://yle.fi/a/74-20073437,7.2.
Luomubuumi hiipuu histo­rial­lisesti: maatilojen määrä romahti ja kuluttajat eivät enää osta,https://yle.fi/a/74-20073127,7.2.
Tekno­lo­gia­teol­li­suuden näkymät ovat synkät,https://yle.fi/a/74-20073395,7.2.
Varkaus aikoo tänä vuonna purkaa kymmenen leikki­kenttää osana kaupungin säästötoimia,https://yle.fi/a/74-20073384,7.2.
Länsi-Suomen Osuuspankki teki 70 miljoonaa euroa voittoa,https://yle.fi/a/74-20073383,7.2.
Helsinki haluaa 90 miljoonaa maksaneen huolto­tun­nelin tuottavaksi – näitä keinoja ehdotetaan,https://yle.fi/a/74-20073372,7.2.
Ylen saamat laskelmat osoittavat eläke­jär­jes­telmän isot erot sukupolvien välillä – tutki laskurista oma tilanteesi,https://yle.fi/a/74-20071825,7.2.
Suksimyyjä Eerika Komi on himohiihtäjä ja huoltaa omat varusteensa – asiakkaat vaativat silti palvelua mieheltä,https://yle.fi/a/74-20073246,7.2.
Antti Lindtmanilta uusi avaus työmark­ki­na­solmuun A-studiossa: Sixten Korkman sovit­te­lijaksi,https://yle.fi/a/74-20073292,6.2.
Iittalan tuotemerkin uudistus aiheutti porun – muistatko nämä kuohuttaneet brändi­uu­dis­tukset,https://yle.fi/a/74-20073303,6.2.
"Ilmoille heitetään nyt toinen toistaan suurempia säästösummia – kysyimme, miksi Suomen taakka kasvaa",https://yle.fi/a/74-20073294,6.2.
"Kännyk­kä­val­mis­tajan mukaan puhelimen voi korjata itse, ja kohta sitä vaatii lakikin – testasimme, onnistuuko se oikeasti",https://yle.fi/a/74-20072346,6.2.
EU:n uusi ilmas­to­tavoite vaatii hiili­diok­sidin talteenottoa –  jopa 90 prosenttia päästöistä pois vuoteen 2040 mennessä,https://yle.fi/a/74-20073255,6.2.
Nokian Renkaiden kova vuosi näkyi liike­vaihdossa,https://yle.fi/a/74-20073126,6.2.
Tunnettu tutki­mus­laitos saa kovaa kritiikkiä profes­sorilta – laitoksen johtaja pitää väitteitä pöyris­tyt­tävinä,https://yle.fi/a/74-20073192,6.2.
EU ajaa lisälaskua lemmikkien omistajille – Suomi vastustaa,https://yle.fi/a/74-20072984,6.2.
Ksyli­to­li­tuotanto kangertelee – Fazer ei ole vieläkään saanut suurin­ves­toin­tiaan Lahdessa toimimaan kunnolla,https://yle.fi/a/74-20073183,6.2.
Raken­nus­yhtiö Lehto Groupin kolme tytäryhtiötä hakeutuu konkurssiin,https://yle.fi/a/74-20073146,6.2.
"Heikki Hiilamon kolumni: Ryhdyin tutkijaksi, koska hävetti väittää työkseen, että rikkaiden suosiminen auttaa köyhiä",https://yle.fi/a/74-20072746,6.2.
Miksi Suomessa ei nähdä jättimäisiä vilje­li­jä­mie­le­no­soi­tuksia muun Euroopaan tapaan? Osan mielestä aika olisi nyt,https://yle.fi/a/74-20072560,5.2.
Punamusta oy suunnittelee arkkipainon lakkaut­tamista tai sen tuotannon supistamista Lahdessa,https://yle.fi/a/74-20073031,5.2.
Nuorten aikuisten velkaan­tu­minen pahenee – nämä viisi varoi­tus­merkkiä voivat paljastaa alkavan velka­kierteen,https://yle.fi/a/74-20072234,5.2.
Ennak­ko­tiedot: Lappeen­rannan kaupungin tulos lähes 30 miljoonaa euroa ylijäämäinen ”verohännän” vauhdit­tamana,https://yle.fi/a/74-20072992,5.2.
EU pakottaa Applen avaamaan sovel­lus­mark­kinoita – teknojätti löysää vasten­tah­toisesti otetaan,https://yle.fi/a/74-20072895,5.2.
"Valtaosa koronatukea saaneista yrityksistä olisi pysynyt voitollisina myös ilman sitä, selviää Etlan tutki­muksesta",https://yle.fi/a/74-20072943,5.2.
Matkai­li­ja­määrät kasvussa Oulussa ja lähialueella – saksalaisten osuus noussut lento­yh­teyden ansiosta,https://yle.fi/a/74-20072932,5.2.
Tutkijat ja arkkitehdit ihastuivat muusikon tapaan rakentaa talo – tältä Huopalahden asemalla nyt näyttää,https://yle.fi/a/74-20072146,5.2.
Mielen­ter­veys­kun­toutus käännettiin päinvas­taiseen järjes­tykseen kuin mihin on totuttu – näin kävi,https://yle.fi/a/74-20072294,5.2.
Professorit: Energiayhtiöt voisivat manipuloida sähkön hintaa Suomessa eivätkä jäisi siitä kiinni,https://yle.fi/a/74-20071102,4.2.
"Olitko työhaas­tat­telussa, kerro koke­muk­sistasi – teemme juttua",https://yle.fi/a/74-20072445,4.2.
"Sinulle myönnetyt luotot näkyvät pian uudessa palvelussa – mukana niin autolainat, luottokortit kuin osamaksutkin",https://yle.fi/a/74-20071902,4.2.
Kesämökkien hinnat laskivat paikoin rajusti – katso kuinka hinnat muuttuivat,https://yle.fi/a/74-20072341,4.2.
Perin­tö­ve­ro­uu­dis­tuksella on puolensa: ulosottoon päätyy vasta kymmenen vuoden päästä,https://yle.fi/a/74-20072671,3.2.
Uudesta talous­niksistä tuli someilmiö – perheenäiti kirjaa kaikki menot euron tarkkuudella ja säästää tonneja,https://yle.fi/a/74-20071322,3.2.
"Kysyimme asiantun­tijoilta, kuinka helppo Suomen on päästä irti fossii­lisista polttoaineista – näin he vastasivat",https://yle.fi/a/74-20070876,3.2.
Lakkosuman purkaminen kestää Suomen suurimmassa vienti­sa­tamassa viikon – laivat odottelevat merellä,https://yle.fi/a/74-20072632,2.2.
"Leikata pitää, mutta nyt leikataan väärin, sanoo talous­tie­teilijä Sixten Korkman: ”Toivon kaikkiin kohdistuvaa kipupakettia”",https://yle.fi/a/74-20072799,2.2.
"EU-komission uudis­tuseh­dotus paket­ti­matkoista: kulut­ta­jansuoja paranee, mutta hinnat nousevat?",https://yle.fi/a/74-20072752,2.2.
Lakkoilevat työntekijät ovat menettämässä satoja miljoonia hallituksen uudis­tuksissa – firmoille lankeaa jättilasku lakoista,https://yle.fi/a/74-20072592,2.2.
Ruotsin­kie­lisessä Martta­liitossa kuohuu: työehdot muuttuvat ja osa työnte­kijöistä on äänestänyt jaloillaan,https://yle.fi/a/74-20072708,2.2.
"Analyysi: Aiotko sinä jäädä eläkkeelle vai etsiä työn, jota et halua koskaan lopettaa?",https://yle.fi/a/74-20072338,2.2.
Teolli­suusliitto aloittaa uuden suurlakon helmikuun puolivälissä – myös Pro liittyy työtais­teluun,https://yle.fi/a/74-20072653,2.2.
"Kun työ on merki­tyk­sellistä, ei sitä halua lopettaa eläkeiässä – Helmi Hannunkari ei aio eläkkeelle",https://yle.fi/a/74-20072045,2.2.
"Kuvat ja videot näyttävät, kuinka suomalaiset viettivät lakkopäivää",https://yle.fi/a/74-20072567,1.2.
Lauri Ihalainen suree työmark­ki­na­jär­jes­töjen keskinäisen luottamuksen rapautumista: ”Pahan kierre pitäisi katkaista”,https://yle.fi/a/74-20072589,1.2.
"Näin Stora Enson pomo perustelee yt-neuvotteluja, joista voi seurata potkut tuhannelle ihmiselle",https://yle.fi/a/74-20072562,1.2.
Japanissa 25-vuotias nainen on jo pahasti yli-ikäinen,https://yle.fi/aihe/a/20-10006177,1.2.
Keski-Pohjanmaan hyvin­voin­tia­lueella kriisikokous – syynä rajusti ennakoitua suurempi alijäämä,https://yle.fi/a/74-20072504,1.2.
"Miksi nyt oikein lakkoillaan? Lue tästä, miten Suomi muuttuu ja miksi se ei käy kaikille",https://yle.fi/a/74-20072498,1.2.
Eläinlää­kä­riketju Evidensiassa muutos­neu­vot­telut – tavoitteena isot henki­lös­tö­säästöt,https://yle.fi/a/74-20072259,1.2.
Stora Enso aloittaa säästötoimet – voi johtaa jopa tuhannen työntekijän irti­sa­no­miseen,https://yle.fi/a/74-20072418,1.2.
"”Eikö täällä ole ketään miestä töissä?” – Yle tekee juttua asiakastyötä tekevien syrjinnästä, kerro tarinasi",https://yle.fi/a/74-20072293,31.1.
Pientalojen hinnat romahtivat jopa kymmeniä prosentteja – katso oman kuntasi hintamuutos täältä,https://yle.fi/a/74-20071877,31.1.
Luotijunalla Kouvolasta Berliiniin? Itärata saatetaan rakentaa euroop­pa­laisella raide­le­veydellä,https://yle.fi/a/74-20072306,31.1.
"Pariskunta tuomittiin ilokaasun myynnistä – sitten he keksivät, miten voivat jatkaa toimintaansa ilman huolta viran­omaisista",https://yle.fi/a/74-20072151,31.1.
Lähes kaikki sähkö­verk­ko­yhtiöt valittavat Energia­vi­raston valvonnan muutoksista markki­na­oi­keuteen,https://yle.fi/a/74-20072209,31.1.
"Lääkkeiden hinnat voivat nousta, koska EU aikoo laittaa käyttöveden ”saastuttajat” maksamaan",https://yle.fi/a/74-20072112,31.1.
Lakkosuma jyllää nyt Euroopassa ehkä viimeisiä kertoja – saksa­lais­tutkija varoittaa tietyn kansanosan hylkää­misestä,https://yle.fi/a/74-20072077,31.1.
Kaikkien tuntemalla paikalla Helsingissä seisoo aavemainen näky – näin ohikulkijat kommentoivat sitä,https://yle.fi/a/74-20072104,30.1.
"Jos pomo puhuu tunteistaan, alaisetkin ovat tyyty­väi­sempiä – epäon­nis­tu­minen on monen huippu­joh­tajan suurin pelko",https://yle.fi/a/74-20069901,30.1.
Nokian Renkaiden pääkont­torilla Nokialla yllä­tys­tar­kastus – komissio epäilee useita rengas­yhtiöitä salaisesta hinta­kar­tellista,https://yle.fi/a/74-20072159,30.1.
"Suomen talouden ”Kojootin hetki” on ohi, arvioi OP",https://yle.fi/a/74-20072098,30.1.
"Alan yrittäjät vaativat valtiolta tukea, jotta turveala pystyisi täyttämään huolto­var­muus­tarpeet",https://yle.fi/a/74-20072121,30.1.
Kahdeksan prosentin alko­ho­li­juomat eivät välttämättä tulekaan kauppoihin,https://yle.fi/a/74-20072082,30.1.
"11 vuotta Suomessa asunut IT-osaaja Inosha Sugathapala törmää yhä kielimuuriin, ja siksi työtä ei ole löytynyt",https://yle.fi/a/74-20071518,30.1.
"Yle pääsi mukaan lennolle, joka tallensi venäläisten vaarallisen öljyrallin Suomen­lahdella",https://yle.fi/a/74-20071495,30.1.
"Finnwatch kritisoi kaivoksia, joita vety­ta­louskin tarvitsee: ympäristö- ja ihmi­soi­keuksien toteuduttava",https://yle.fi/a/74-20072004,30.1.
"Auli Viitalan kolumni: Tahdon vain edullisen pussin perunoita – en äppiä, bonusta enkä muuta kallista kikkailua",https://yle.fi/a/74-20070716,30.1.
"Yle testasi: Kärkkäiseltä saa ilokaasua päihde­käyttöön, eikä kukaan kysy mitään",https://yle.fi/a/74-20071901,30.1.
Sähkö­kaa­pe­livika nostaa sähkön hintaa Virossa ja kovilla pakkasilla ehkä myös Suomessa,https://yle.fi/a/74-20071889,29.1.
Sähköinen asunto­re­kisteri kaaoksessa: moni voi menettää äänioikeuden yhtiö­ko­kouksessa,https://yle.fi/a/74-20071872,29.1.
"Eläinlää­kä­riketju Evidensia tekee miljoonien voitot lääke­myynnillä, vaikka eläinlää­kärit eivät saa tienata lääkkeillä",https://yle.fi/a/74-20071338,29.1.
"Histo­rial­linen hetki: Suomessa tehtiin aamulla tuuli­voi­maen­nätys, ydinvoi­ma­tuotanto jää kauas taakse",https://yle.fi/a/74-20071820,29.1.
Ihmiset pilasivat papin työn: ”Se ei merkitse heille mitään”,https://yle.fi/a/74-20069503,27.1.
"Helsingin areenasta luettaneen kauppa­uu­tisia jo lähi­viikkoina, lupailee pormestari Vartiainen",https://yle.fi/a/74-20071626,26.1.
Suomen autokantaan hiipii uusi suosikkiväri sähköautojen johdolla – näitä värejä kartellaan,https://yle.fi/a/74-20071316,26.1.
Suomen viennissä näkyy valoa tunnelin päässä,https://yle.fi/a/74-20071485,26.1.
Perhe maksoi tuhansia euroja remontista ja sai oven sijaan aukon seinäänsä – alkoi kuukausien vääntö,https://yle.fi/a/74-20070678,26.1.
Syksyllä vain joka neljäs piti omia asumis­ku­lujaan liian kovina – silti yhä useampi omistusasuja hakee apua ylivel­kaan­tu­miseen,https://yle.fi/a/74-20067661,26.1.
Tekno­lo­gia­jättien teko­ä­ly­si­joi­tukset syyniin Yhdys­valloissa,https://yle.fi/a/74-20071415,26.1.
"Asukkaat käräyttävät Lahdessa yritystukia, joita kaupunki myöntää omille yhtiöilleen: ”Täällä ihan tietoisesti tehdään näitä päätöksiä”",https://yle.fi/a/74-20070663,25.1.
